subject	group	condition	stimtype	context	videoname	valence	arousal	empathy	responsibility	deservingness	help	BIDR
93	Novices	Empathy	Emotional	Not-responsible	5	7	7	7	2	2	6	25
93	Novices	Empathy	Emotional	Not-responsible	6	7	7	7	3	3	6	25
94	Novices	Compassion	Emotional	Not-responsible	5	1	8	7	1	1	7	8
94	Novices	Compassion	Emotional	Not-responsible	11	1	8	7	2	1	8	8
94	Novices	Compassion	Emotional	Not-responsible	6	1	9	8	1	1	6	8
94	Novices	Compassion	Emotional	Not-responsible	10	1	9	9	2	1	8	8
94	Novices	Compassion	Emotional	Not-responsible	9	3	5	6	5	3	5	8
94	Novices	Empathy	Emotional	Not-responsible	15	2	8	7	3	1	6	8
94	Novices	Empathy	Emotional	Not-responsible	1	2	7	8	1	1	6	8
94	Novices	Empathy	Emotional	Not-responsible	18	2	6	7	1	1	5	8
94	Novices	Empathy	Emotional	Not-responsible	3	2	5	6	2	3	5	8
94	Novices	Empathy	Emotional	Not-responsible	17	1	7	7	1	1	6	8
95	Novices	Compassion	Emotional	Not-responsible	33	3	7	6	1	1	7	8
95	Novices	Compassion	Emotional	Not-responsible	24	4	4	5	4	2	5	8
95	Novices	Compassion	Emotional	Not-responsible	28	3	5	5	3	1	6	8
95	Novices	Compassion	Emotional	Not-responsible	36	5	5	5	NA	5	NA	8
95	Novices	Compassion	Emotional	Not-responsible	34	3	7	7	1	1	6	8
95	Novices	Empathy	Emotional	Not-responsible	29	5	3	2	NA	1	6	8
95	Novices	Empathy	Emotional	Not-responsible	20	5	2	3	1	1	8	8
95	Novices	Empathy	Emotional	Not-responsible	35	3	5	5	2	NA	6	8
95	Novices	Empathy	Emotional	Not-responsible	22	3	5	5	1	1	6	8
95	Novices	Empathy	Emotional	Not-responsible	30	2	5	6	1	1	7	8
96	Novices	Compassion	Emotional	Not-responsible	29	7	6	6	2	1	8	12
96	Novices	Compassion	Emotional	Not-responsible	20	3	6	4	1	1	8	12
96	Novices	Compassion	Emotional	Not-responsible	22	6	6	7	2	1	6	12
96	Novices	Compassion	Emotional	Not-responsible	35	7	6	7	3	1	6	12
96	Novices	Compassion	Emotional	Not-responsible	33	2	8	7	2	1	7	12
96	Novices	Empathy	Emotional	Not-responsible	24	2	8	7	3	NA	NA	12
96	Novices	Empathy	Emotional	Not-responsible	36	3	4	6	NA	NA	5	12
96	Novices	Empathy	Emotional	Not-responsible	28	3	6	5	6	6	5	12
96	Novices	Empathy	Emotional	Not-responsible	30	3	7	6	NA	NA	5	12
96	Novices	Empathy	Emotional	Not-responsible	34	3	8	7	1	1	6	12
50	Experts	Compassion	Emotional	Not-responsible	20	8	8	8	NA	NA	8	12
50	Experts	Compassion	Emotional	Not-responsible	24	9	8	8	NA	1	7	12
50	Experts	Compassion	Emotional	Not-responsible	28	9	8	7	NA	1	8	12
50	Experts	Compassion	Emotional	Not-responsible	34	9	8	7	NA	1	7	12
50	Experts	Compassion	Emotional	Not-responsible	22	5	5	5	NA	NA	7	12
50	Experts	Empathy	Emotional	Not-responsible	36	9	7	7	1	1	7	12
50	Experts	Empathy	Emotional	Not-responsible	29	9	9	9	1	1	8	12
50	Experts	Empathy	Emotional	Not-responsible	30	9	8	7	6	1	7	12
50	Experts	Empathy	Emotional	Not-responsible	35	6	4	5	5	5	7	12
50	Experts	Empathy	Emotional	Not-responsible	33	9	9	8	1	1	7	12
51	Experts	Compassion	Emotional	Not-responsible	20	4	5	6	2	1	8	9
51	Experts	Compassion	Emotional	Not-responsible	24	2	6	6	1	1	8	9
51	Experts	Compassion	Emotional	Not-responsible	28	4	2	2	2	1	6	9
51	Experts	Compassion	Emotional	Not-responsible	34	3	2	5	1	1	8	9
51	Experts	Compassion	Emotional	Not-responsible	22	4	7	7	1	1	8	9
52	Experts	Compassion	Emotional	Not-responsible	18	1	2	3	1	1	6	17
52	Experts	Compassion	Emotional	Not-responsible	6	1	2	3	NA	1	6	17
52	Experts	Compassion	Emotional	Not-responsible	10	2	3	4	1	1	6	17
52	Experts	Compassion	Emotional	Not-responsible	9	2	5	5	1	1	7	17
52	Experts	Compassion	Emotional	Not-responsible	5	2	2	4	1	1	6	17
52	Experts	Compassion	Emotional	Not-responsible	17	2	4	4	1	1	6	17
52	Experts	Empathy	Emotional	Not-responsible	1	3	6	5	1	1	6	17
52	Experts	Empathy	Emotional	Not-responsible	15	3	6	5	3	1	5	17
52	Experts	Empathy	Emotional	Not-responsible	3	2	6	6	1	1	6	17
52	Experts	Empathy	Emotional	Not-responsible	11	2	6	5	1	1	NA	17
52	Experts	Empathy	Emotional	Not-responsible	29	2	3	2	1	1	5	17
53	Experts	Compassion	Emotional	Not-responsible	9	4	5	6	3	NA	6	28
53	Experts	Compassion	Emotional	Not-responsible	6	2	8	7	4	NA	6	28
53	Experts	Compassion	Emotional	Not-responsible	11	1	8	8	4	NA	7	28
53	Experts	Compassion	Emotional	Not-responsible	15	2	7	7	NA	NA	6	28
53	Experts	Compassion	Emotional	Not-responsible	1	3	6	6	NA	NA	6	28
53	Experts	Empathy	Emotional	Not-responsible	5	1	7	7	NA	NA	7	28
53	Experts	Empathy	Emotional	Not-responsible	17	1	8	7	NA	NA	7	28
53	Experts	Empathy	Emotional	Not-responsible	10	3	6	6	2	NA	5	28
53	Experts	Empathy	Emotional	Not-responsible	3	1	8	8	NA	NA	6	28
53	Experts	Empathy	Emotional	Not-responsible	18	1	8	8	NA	NA	7	28
54	Experts	Compassion	Emotional	Not-responsible	9	7	6	6	1	NA	8	13
54	Experts	Compassion	Emotional	Not-responsible	17	8	7	7	1	1	8	13
54	Experts	Compassion	Emotional	Not-responsible	11	8	7	7	1	1	8	13
54	Experts	Compassion	Emotional	Not-responsible	1	7	6	6	1	1	8	13
54	Experts	Compassion	Emotional	Not-responsible	10	7	6	7	5	1	8	13
54	Experts	Empathy	Emotional	Not-responsible	6	8	6	6	NA	NA	8	13
54	Experts	Empathy	Emotional	Not-responsible	5	8	6	6	NA	NA	8	13
54	Experts	Empathy	Emotional	Not-responsible	18	7	6	6	NA	NA	8	13
54	Experts	Empathy	Emotional	Not-responsible	3	8	7	8	NA	NA	8	13
54	Experts	Empathy	Emotional	Not-responsible	15	8	8	8	NA	NA	8	13
55	Experts	Compassion	Emotional	Not-responsible	10	2	8	8	3	1	8	14
55	Experts	Compassion	Emotional	Not-responsible	9	3	7	6	2	1	6	14
55	Experts	Compassion	Emotional	Not-responsible	11	1	8	8	2	1	7	14
55	Experts	Compassion	Emotional	Not-responsible	6	1	8	7	NA	1	7	14
55	Experts	Compassion	Emotional	Not-responsible	15	2	8	9	NA	1	7	14
55	Experts	Empathy	Emotional	Not-responsible	17	2	7	7	NA	1	8	14
55	Experts	Empathy	Emotional	Not-responsible	3	2	8	7	NA	1	7	14
55	Experts	Empathy	Emotional	Not-responsible	18	1	7	7	NA	1	8	14
55	Experts	Empathy	Emotional	Not-responsible	5	2	7	8	NA	1	7	14
55	Experts	Empathy	Emotional	Not-responsible	1	1	9	9	NA	1	7	14
56	Experts	Compassion	Emotional	Not-responsible	17	3	6	6	2	2	7	14
56	Experts	Compassion	Emotional	Not-responsible	1	4	3	3	2	2	7	14
56	Experts	Compassion	Emotional	Not-responsible	18	3	3	2	2	2	7	14
56	Experts	Compassion	Emotional	Not-responsible	15	3	6	5	2	2	6	14
56	Experts	Compassion	Emotional	Not-responsible	5	3	6	6	3	2	7	14
56	Experts	Empathy	Emotional	Not-responsible	10	3	7	7	2	1	7	14
56	Experts	Empathy	Emotional	Not-responsible	3	1	9	9	2	1	7	14
56	Experts	Empathy	Emotional	Not-responsible	9	2	7	6	1	1	5	14
56	Experts	Empathy	Emotional	Not-responsible	6	2	8	8	3	2	6	14
56	Experts	Empathy	Emotional	Not-responsible	11	1	8	8	1	1	7	14
57	Experts	Compassion	Emotional	Not-responsible	10	1	8	8	7	NA	8	8
57	Experts	Compassion	Emotional	Not-responsible	1	1	8	9	6	NA	8	8
57	Experts	Compassion	Emotional	Not-responsible	15	1	8	8	1	1	8	8
57	Experts	Compassion	Emotional	Not-responsible	9	1	8	9	1	1	8	8
57	Experts	Compassion	Emotional	Not-responsible	6	1	8	8	5	NA	8	8
57	Experts	Empathy	Emotional	Not-responsible	5	1	3	8	1	1	8	8
57	Experts	Empathy	Emotional	Not-responsible	17	1	2	2	1	1	8	8
57	Experts	Empathy	Emotional	Not-responsible	11	1	8	8	1	1	8	8
57	Experts	Empathy	Emotional	Not-responsible	18	1	9	8	2	1	8	8
57	Experts	Empathy	Emotional	Not-responsible	3	1	8	8	1	1	8	8
58	Experts	Compassion	Emotional	Not-responsible	33	3	8	7	1	1	7	30
58	Experts	Compassion	Emotional	Not-responsible	24	2	8	8	1	1	7	30
58	Experts	Compassion	Emotional	Not-responsible	20	3	8	8	1	1	7	30
58	Experts	Compassion	Emotional	Not-responsible	29	2	9	9	1	1	8	30
58	Experts	Compassion	Emotional	Not-responsible	34	2	8	9	1	1	8	30
58	Experts	Empathy	Emotional	Not-responsible	30	2	6	6	1	1	6	30
58	Experts	Empathy	Emotional	Not-responsible	22	3	7	7	1	1	7	30
58	Experts	Empathy	Emotional	Not-responsible	28	1	8	7	1	1	7	30
58	Experts	Empathy	Emotional	Not-responsible	35	1	8	8	1	1	7	30
58	Experts	Empathy	Emotional	Not-responsible	36	1	7	8	1	1	6	30
59	Experts	Compassion	Emotional	Not-responsible	24	1	1	1	NA	NA	8	28
59	Experts	Compassion	Emotional	Not-responsible	33	1	1	1	NA	NA	8	28
59	Experts	Compassion	Emotional	Not-responsible	20	1	1	1	NA	NA	8	28
59	Experts	Compassion	Emotional	Not-responsible	36	1	1	1	NA	NA	8	28
59	Experts	Compassion	Emotional	Not-responsible	28	1	1	1	NA	NA	8	28
59	Experts	Empathy	Emotional	Not-responsible	22	5	2	1	NA	NA	NA	28
59	Experts	Empathy	Emotional	Not-responsible	34	2	1	1	NA	NA	8	28
59	Experts	Empathy	Emotional	Not-responsible	29	1	1	1	NA	NA	8	28
59	Experts	Empathy	Emotional	Not-responsible	35	1	1	1	NA	NA	8	28
59	Experts	Empathy	Emotional	Not-responsible	30	2	1	1	NA	NA	8	28
60	Experts	Compassion	Emotional	Not-responsible	24	2	7	6	NA	NA	7	NA
60	Experts	Compassion	Emotional	Not-responsible	29	2	7	7	NA	NA	7	NA
60	Experts	Compassion	Emotional	Not-responsible	36	3	7	6	NA	NA	7	NA
60	Experts	Compassion	Emotional	Not-responsible	20	2	7	7	NA	NA	8	NA
60	Experts	Compassion	Emotional	Not-responsible	30	2	7	8	NA	NA	8	NA
60	Experts	Empathy	Emotional	Not-responsible	28	2	7	6	NA	NA	6	NA
60	Experts	Empathy	Emotional	Not-responsible	33	2	7	7	NA	NA	7	NA
60	Experts	Empathy	Emotional	Not-responsible	35	5	3	4	NA	NA	6	NA
60	Experts	Empathy	Emotional	Not-responsible	22	3	7	7	NA	NA	6	NA
60	Experts	Empathy	Emotional	Not-responsible	34	3	3	3	NA	NA	6	NA
62	Experts	Compassion	Emotional	Not-responsible	9	1	9	9	1	1	8	13
62	Experts	Compassion	Emotional	Not-responsible	3	1	9	9	NA	NA	8	13
62	Experts	Compassion	Emotional	Not-responsible	18	1	9	9	1	NA	8	13
62	Experts	Compassion	Emotional	Not-responsible	5	1	9	9	1	1	8	13
62	Experts	Compassion	Emotional	Not-responsible	10	1	9	9	6	1	8	13
62	Experts	Empathy	Emotional	Not-responsible	1	1	9	9	NA	1	8	13
62	Experts	Empathy	Emotional	Not-responsible	6	1	9	9	1	1	8	13
62	Experts	Empathy	Emotional	Not-responsible	15	1	7	8	1	1	8	13
62	Experts	Empathy	Emotional	Not-responsible	17	1	9	9	1	1	8	13
62	Experts	Empathy	Emotional	Not-responsible	11	1	9	9	1	1	8	13
63	Experts	Compassion	Emotional	Not-responsible	6	3	6	6	NA	NA	6	16
63	Experts	Compassion	Emotional	Not-responsible	15	2	7	7	NA	NA	5	16
63	Experts	Compassion	Emotional	Not-responsible	5	4	4	3	NA	NA	NA	16
63	Experts	Compassion	Emotional	Not-responsible	18	1	8	9	NA	NA	6	16
63	Experts	Compassion	Emotional	Not-responsible	1	3	5	7	2	NA	5	16
63	Experts	Empathy	Emotional	Not-responsible	9	2	8	8	1	1	7	16
63	Experts	Empathy	Emotional	Not-responsible	11	1	7	7	1	1	7	16
63	Experts	Empathy	Emotional	Not-responsible	3	2	8	8	1	1	7	16
63	Experts	Empathy	Emotional	Not-responsible	10	2	7	7	2	2	6	16
63	Experts	Empathy	Emotional	Not-responsible	17	1	9	9	1	1	6	16
64	Experts	Compassion	Emotional	Not-responsible	24	1	7	7	3	1	7	8
64	Experts	Compassion	Emotional	Not-responsible	29	2	6	6	2	2	6	8
64	Experts	Compassion	Emotional	Not-responsible	36	2	7	7	2	2	6	8
64	Experts	Compassion	Emotional	Not-responsible	20	2	7	7	2	2	6	8
64	Experts	Compassion	Emotional	Not-responsible	30	2	7	7	3	3	6	8
64	Experts	Empathy	Emotional	Not-responsible	28	3	4	5	3	3	5	8
64	Experts	Empathy	Emotional	Not-responsible	33	2	7	6	1	1	5	8
64	Experts	Empathy	Emotional	Not-responsible	35	3	5	5	2	2	5	8
64	Experts	Empathy	Emotional	Not-responsible	22	2	8	7	1	1	6	8
64	Experts	Empathy	Emotional	Not-responsible	34	2	6	6	2	1	6	8
65	Experts	Compassion	Emotional	Not-responsible	34	3	5	5	NA	NA	6	15
65	Experts	Compassion	Emotional	Not-responsible	22	5	7	4	1	1	7	15
65	Experts	Compassion	Emotional	Not-responsible	35	3	7	7	NA	NA	7	15
65	Experts	Compassion	Emotional	Not-responsible	28	5	6	1	NA	NA	6	15
65	Experts	Compassion	Emotional	Not-responsible	33	3	7	7	1	1	6	15
65	Experts	Empathy	Emotional	Not-responsible	20	5	1	1	NA	NA	NA	15
65	Experts	Empathy	Emotional	Not-responsible	24	3	4	5	NA	NA	NA	15
65	Experts	Empathy	Emotional	Not-responsible	36	3	3	5	NA	NA	5	15
65	Experts	Empathy	Emotional	Not-responsible	29	5	1	5	NA	NA	6	15
65	Experts	Empathy	Emotional	Not-responsible	30	4	1	5	NA	NA	5	15
68	Experts	Compassion	Emotional	Not-responsible	6	1	5	5	8	8	8	26
68	Experts	Compassion	Emotional	Not-responsible	3	1	5	7	1	1	8	26
68	Experts	Compassion	Emotional	Not-responsible	5	1	5	5	5	1	8	26
68	Experts	Compassion	Emotional	Not-responsible	11	1	5	5	1	1	8	26
68	Experts	Compassion	Emotional	Not-responsible	1	1	5	5	1	1	8	26
68	Experts	Empathy	Emotional	Not-responsible	17	1	5	5	1	1	8	26
68	Experts	Empathy	Emotional	Not-responsible	9	1	5	5	1	1	8	26
68	Experts	Empathy	Emotional	Not-responsible	18	1	5	5	4	4	8	26
68	Experts	Empathy	Emotional	Not-responsible	15	1	5	5	1	1	8	26
68	Experts	Empathy	Emotional	Not-responsible	10	1	5	5	5	4	8	26
69	Experts	Compassion	Emotional	Not-responsible	20	4	5	4	2	1	7	10
69	Experts	Compassion	Emotional	Not-responsible	22	2	7	7	1	1	7	10
69	Experts	Compassion	Emotional	Not-responsible	30	3	5	4	5	1	6	10
69	Experts	Compassion	Emotional	Not-responsible	35	4	6	6	6	1	8	10
69	Experts	Compassion	Emotional	Not-responsible	34	2	4	5	2	1	6	10
69	Experts	Empathy	Emotional	Not-responsible	33	2	7	6	1	1	5	10
69	Experts	Empathy	Emotional	Not-responsible	24	1	6	6	1	1	6	10
69	Experts	Empathy	Emotional	Not-responsible	28	2	3	4	3	6	5	10
69	Experts	Empathy	Emotional	Not-responsible	36	2	7	7	2	3	4	10
69	Experts	Empathy	Emotional	Not-responsible	29	1	7	7	3	4	5	10
70	Experts	Compassion	Emotional	Not-responsible	24	1	5	5	1	1	8	33
70	Experts	Compassion	Emotional	Not-responsible	20	2	4	5	1	1	8	33
70	Experts	Compassion	Emotional	Not-responsible	29	1	9	9	1	1	8	33
70	Experts	Compassion	Emotional	Not-responsible	34	1	5	5	1	1	8	33
70	Experts	Compassion	Emotional	Not-responsible	33	1	7	7	1	1	8	33
70	Experts	Empathy	Emotional	Not-responsible	35	1	7	7	1	1	8	33
70	Experts	Empathy	Emotional	Not-responsible	28	2	8	7	1	1	8	33
70	Experts	Empathy	Emotional	Not-responsible	30	1	8	8	1	1	8	33
70	Experts	Empathy	Emotional	Not-responsible	22	2	7	7	1	1	8	33
70	Experts	Empathy	Emotional	Not-responsible	36	1	7	8	1	1	8	33
71	Experts	Compassion	Emotional	Not-responsible	11	1	9	9	1	1	8	18
71	Experts	Compassion	Emotional	Not-responsible	6	1	9	9	1	1	8	18
71	Experts	Compassion	Emotional	Not-responsible	10	1	9	8	5	4	8	18
71	Experts	Compassion	Emotional	Not-responsible	18	1	8	8	5	1	8	18
71	Experts	Compassion	Emotional	Not-responsible	5	1	9	9	1	1	8	18
71	Experts	Empathy	Emotional	Not-responsible	17	1	9	8	1	1	8	18
71	Experts	Empathy	Emotional	Not-responsible	1	1	8	8	5	4	7	18
71	Experts	Empathy	Emotional	Not-responsible	3	1	9	9	1	1	8	18
71	Experts	Empathy	Emotional	Not-responsible	15	1	8	8	4	3	8	18
71	Experts	Empathy	Emotional	Not-responsible	9	1	9	9	1	1	8	18
72	Experts	Compassion	Emotional	Not-responsible	18	2	7	7	NA	NA	8	19
72	Experts	Compassion	Emotional	Not-responsible	3	1	8	8	NA	NA	8	19
72	Experts	Compassion	Emotional	Not-responsible	9	1	8	8	NA	NA	8	19
72	Experts	Compassion	Emotional	Not-responsible	1	1	7	7	2	NA	8	19
72	Experts	Compassion	Emotional	Not-responsible	15	1	8	8	3	3	8	19
72	Experts	Empathy	Emotional	Not-responsible	17	1	8	7	NA	NA	8	19
72	Experts	Empathy	Emotional	Not-responsible	10	1	8	8	NA	NA	7	19
72	Experts	Empathy	Emotional	Not-responsible	11	1	8	8	NA	NA	8	19
72	Experts	Empathy	Emotional	Not-responsible	5	3	7	7	NA	NA	8	19
72	Experts	Empathy	Emotional	Not-responsible	6	1	8	8	NA	NA	8	19
73	Experts	Compassion	Emotional	Not-responsible	24	7	7	7	NA	1	6	19
73	Experts	Compassion	Emotional	Not-responsible	29	2	7	7	2	2	6	19
73	Experts	Compassion	Emotional	Not-responsible	36	2	7	7	NA	2	6	19
73	Experts	Compassion	Emotional	Not-responsible	20	2	7	7	2	2	6	19
73	Experts	Compassion	Emotional	Not-responsible	30	2	7	7	2	2	6	19
73	Experts	Empathy	Emotional	Not-responsible	28	3	6	6	NA	NA	6	19
73	Experts	Empathy	Emotional	Not-responsible	33	2	6	7	2	2	6	19
73	Experts	Empathy	Emotional	Not-responsible	35	2	7	6	2	2	6	19
73	Experts	Empathy	Emotional	Not-responsible	22	2	7	7	2	2	6	19
73	Experts	Empathy	Emotional	Not-responsible	34	2	7	7	2	2	6	19
74	Experts	Compassion	Emotional	Not-responsible	15	1	9	9	1	1	7	11
74	Experts	Compassion	Emotional	Not-responsible	18	1	6	8	1	1	8	11
74	Experts	Compassion	Emotional	Not-responsible	6	1	9	9	1	1	7	11
74	Experts	Compassion	Emotional	Not-responsible	11	1	9	9	1	1	8	11
74	Experts	Compassion	Emotional	Not-responsible	3	1	9	9	1	1	8	11
74	Experts	Empathy	Emotional	Not-responsible	5	1	8	9	1	1	7	11
74	Experts	Empathy	Emotional	Not-responsible	10	2	9	9	NA	3	6	11
74	Experts	Empathy	Emotional	Not-responsible	17	1	9	9	1	1	8	11
74	Experts	Empathy	Emotional	Not-responsible	9	1	9	9	1	1	8	11
74	Experts	Empathy	Emotional	Not-responsible	1	1	9	9	2	1	7	11
75	Experts	Compassion	Emotional	Not-responsible	24	3	8	9	NA	NA	8	24
75	Experts	Compassion	Emotional	Not-responsible	36	2	8	9	NA	NA	8	24
75	Experts	Compassion	Emotional	Not-responsible	29	8	9	9	1	1	8	24
75	Experts	Compassion	Emotional	Not-responsible	30	3	8	9	5	NA	8	24
75	Experts	Compassion	Emotional	Not-responsible	20	8	8	8	4	NA	8	24
75	Experts	Empathy	Emotional	Not-responsible	28	1	8	8	2	1	8	24
75	Experts	Empathy	Emotional	Not-responsible	35	1	9	9	3	1	8	24
75	Experts	Empathy	Emotional	Not-responsible	33	1	9	9	1	1	8	24
75	Experts	Empathy	Emotional	Not-responsible	22	1	8	8	NA	2	8	24
75	Experts	Empathy	Emotional	Not-responsible	34	1	9	8	1	1	8	24
76	Experts	Compassion	Emotional	Not-responsible	34	9	8	9	1	1	7	5
76	Experts	Compassion	Emotional	Not-responsible	28	7	5	6	5	3	6	5
76	Experts	Compassion	Emotional	Not-responsible	22	8	8	7	2	1	6	5
76	Experts	Compassion	Emotional	Not-responsible	33	9	9	9	1	1	8	5
76	Experts	Compassion	Emotional	Not-responsible	35	9	8	8	NA	1	6	5
76	Experts	Empathy	Emotional	Not-responsible	20	2	7	7	1	1	6	5
76	Experts	Empathy	Emotional	Not-responsible	24	1	8	9	1	1	7	5
76	Experts	Empathy	Emotional	Not-responsible	36	1	8	8	1	1	6	5
76	Experts	Empathy	Emotional	Not-responsible	29	1	9	9	1	1	7	5
76	Experts	Empathy	Emotional	Not-responsible	30	2	7	7	NA	1	6	5
77	Experts	Compassion	Emotional	Not-responsible	34	3	8	8	5	4	7	19
77	Experts	Compassion	Emotional	Not-responsible	28	2	8	7	5	4	7	19
77	Experts	Compassion	Emotional	Not-responsible	22	2	8	8	5	4	7	19
77	Experts	Compassion	Emotional	Not-responsible	35	2	7	7	5	4	7	19
77	Experts	Compassion	Emotional	Not-responsible	33	3	7	7	5	4	7	19
77	Experts	Empathy	Emotional	Not-responsible	20	NA	7	8	5	4	7	19
77	Experts	Empathy	Emotional	Not-responsible	24	3	7	7	5	4	7	19
77	Experts	Empathy	Emotional	Not-responsible	36	5	5	8	5	4	7	19
77	Experts	Empathy	Emotional	Not-responsible	29	3	7	7	5	4	7	19
77	Experts	Empathy	Emotional	Not-responsible	30	3	7	7	5	4	7	19
78	Experts	Compassion	Emotional	Not-responsible	18	1	6	6	1	1	8	21
78	Experts	Compassion	Emotional	Not-responsible	3	1	8	7	1	1	8	21
78	Experts	Compassion	Emotional	Not-responsible	10	1	8	8	1	1	8	21
78	Experts	Compassion	Emotional	Not-responsible	15	1	6	7	1	1	8	21
78	Experts	Compassion	Emotional	Not-responsible	5	1	7	8	1	1	8	21
78	Experts	Empathy	Emotional	Not-responsible	6	1	8	9	1	1	8	21
78	Experts	Empathy	Emotional	Not-responsible	9	1	9	9	1	1	8	21
78	Experts	Empathy	Emotional	Not-responsible	11	1	8	9	1	1	8	21
78	Experts	Empathy	Emotional	Not-responsible	1	1	9	9	1	1	8	21
78	Experts	Empathy	Emotional	Not-responsible	17	1	9	9	1	1	8	21
79	Experts	Compassion	Emotional	Not-responsible	10	3	4	4	2	1	6	18
79	Experts	Compassion	Emotional	Not-responsible	17	1	6	6	1	1	7	18
79	Experts	Compassion	Emotional	Not-responsible	3	2	7	7	1	1	7	18
79	Experts	Compassion	Emotional	Not-responsible	11	1	6	7	1	1	7	18
79	Experts	Compassion	Emotional	Not-responsible	18	2	6	6	5	2	6	18
79	Experts	Empathy	Emotional	Not-responsible	5	2	7	6	2	2	6	18
79	Experts	Empathy	Emotional	Not-responsible	6	2	6	6	1	1	6	18
79	Experts	Empathy	Emotional	Not-responsible	1	2	7	6	2	2	6	18
79	Experts	Empathy	Emotional	Not-responsible	9	3	7	7	1	1	6	18
79	Experts	Empathy	Emotional	Not-responsible	15	2	7	7	3	3	6	18
80	Experts	Compassion	Emotional	Not-responsible	5	1	8	8	1	1	8	17
80	Experts	Compassion	Emotional	Not-responsible	6	1	8	9	6	NA	NA	17
80	Experts	Compassion	Emotional	Not-responsible	1	1	8	8	NA	1	8	17
80	Experts	Compassion	Emotional	Not-responsible	9	1	7	6	5	1	8	17
80	Experts	Compassion	Emotional	Not-responsible	15	1	7	7	5	1	8	17
80	Experts	Empathy	Emotional	Not-responsible	10	2	7	7	2	1	8	17
80	Experts	Empathy	Emotional	Not-responsible	17	2	7	7	NA	NA	8	17
80	Experts	Empathy	Emotional	Not-responsible	3	1	9	8	NA	1	8	17
80	Experts	Empathy	Emotional	Not-responsible	11	1	9	8	1	1	8	17
80	Experts	Empathy	Emotional	Not-responsible	18	1	7	7	5	5	8	17
4	Novices	Compassion	Neutral	Not-responsible	52	7	3	4	NA	NA	NA	12
4	Novices	Compassion	Neutral	Not-responsible	46	5	3	1	6	6	NA	12
4	Novices	Compassion	Neutral	Not-responsible	51	5	4	3	5	NA	NA	12
4	Novices	Compassion	Neutral	Not-responsible	49	7	4	4	5	NA	NA	12
4	Novices	Empathy	Neutral	Not-responsible	37	5	5	3	NA	5	NA	12
4	Novices	Empathy	Neutral	Not-responsible	45	5	3	2	NA	NA	NA	12
4	Novices	Empathy	Neutral	Not-responsible	47	9	5	5	6	6	NA	12
4	Novices	Empathy	Neutral	Not-responsible	43	5	5	4	NA	NA	NA	12
4	Novices	Empathy	Neutral	Not-responsible	50	5	4	3	NA	NA	NA	12
7	Novices	Compassion	Neutral	Not-responsible	43	7	6	7	6	7	7	12
7	Novices	Compassion	Neutral	Not-responsible	47	7	4	2	8	8	2	12
7	Novices	Compassion	Neutral	Not-responsible	50	5	2	3	7	8	2	12
7	Novices	Compassion	Neutral	Not-responsible	52	7	6	3	6	6	5	12
7	Novices	Empathy	Neutral	Not-responsible	37	5	1	1	6	6	2	12
7	Novices	Empathy	Neutral	Not-responsible	46	5	5	3	7	6	5	12
7	Novices	Empathy	Neutral	Not-responsible	51	8	6	6	NA	7	6	12
7	Novices	Empathy	Neutral	Not-responsible	49	6	4	4	7	7	2	12
7	Novices	Empathy	Neutral	Not-responsible	45	3	2	3	8	6	1	12
10	Novices	Compassion	Neutral	Not-responsible	47	9	7	7	8	8	4	13
10	Novices	Compassion	Neutral	Not-responsible	43	9	9	8	7	NA	8	13
10	Novices	Compassion	Neutral	Not-responsible	50	9	7	6	7	7	NA	13
10	Novices	Compassion	Neutral	Not-responsible	37	9	5	5	NA	7	3	13
10	Novices	Compassion	Neutral	Not-responsible	45	9	6	6	NA	5	8	13
10	Novices	Empathy	Neutral	Not-responsible	52	9	4	5	3	NA	6	13
10	Novices	Empathy	Neutral	Not-responsible	51	5	2	1	7	NA	2	13
10	Novices	Empathy	Neutral	Not-responsible	49	9	7	4	7	7	NA	13
10	Novices	Empathy	Neutral	Not-responsible	46	9	6	3	8	8	2	13
12	Novices	Compassion	Neutral	Not-responsible	55	4	5	6	3	NA	5	21
12	Novices	Compassion	Neutral	Not-responsible	53	6	3	3	NA	NA	NA	21
12	Novices	Compassion	Neutral	Not-responsible	54	5	4	4	2	NA	NA	21
12	Novices	Compassion	Neutral	Not-responsible	65	6	6	6	NA	NA	NA	21
12	Novices	Compassion	Neutral	Not-responsible	63	4	3	4	2	2	NA	21
12	Novices	Compassion	Neutral	Not-responsible	62	6	2	3	NA	5	NA	21
12	Novices	Empathy	Neutral	Not-responsible	70	5	2	1	NA	NA	5	21
12	Novices	Empathy	Neutral	Not-responsible	61	6	3	3	NA	NA	NA	21
12	Novices	Empathy	Neutral	Not-responsible	67	5	2	1	NA	NA	NA	21
12	Novices	Empathy	Neutral	Not-responsible	39	4	2	2	NA	NA	5	21
12	Novices	Empathy	Neutral	Not-responsible	57	5	2	2	NA	NA	6	21
16	Novices	Compassion	Neutral	Not-responsible	49	5	1	2	NA	NA	5	16
16	Novices	Compassion	Neutral	Not-responsible	37	5	1	2	NA	NA	6	16
16	Novices	Compassion	Neutral	Not-responsible	51	5	1	1	NA	NA	6	16
16	Novices	Compassion	Neutral	Not-responsible	50	5	1	1	NA	NA	NA	16
16	Novices	Compassion	Neutral	Not-responsible	39	5	1	1	NA	NA	6	16
