subject	group	condition	stimtype	context	videoname	trialrank	code	cue	response	rt	zoom
12	Novices	Compassion	Neutral	Not-responsible	62	4	107	Avoid	correct	500.8	out
12	Novices	Compassion	Neutral	Not-responsible	63	1	107	Avoid	correct	404.4	out
12	Novices	Compassion	Neutral	Not-responsible	63	2	106	Approach	correct	305.5	in
12	Novices	Compassion	Neutral	Not-responsible	63	3	106	Approach	incorrect	383.6	out
12	Novices	Compassion	Neutral	Not-responsible	63	4	107	Avoid	correct	400	out
12	Novices	Compassion	Neutral	Not-responsible	65	1	106	Approach	correct	416.8	in
12	Novices	Compassion	Neutral	Not-responsible	65	2	107	Avoid	correct	354.9	out
12	Novices	Compassion	Neutral	Not-responsible	65	3	106	Approach	correct	330.1	in
12	Novices	Compassion	Neutral	Not-responsible	65	4	107	Avoid	correct	497	out
12	Novices	Compassion	Neutral	Responsible	37	1	104	Approach	correct	448.7	in
12	Novices	Compassion	Neutral	Responsible	37	2	105	Avoid	correct	482.4	out
12	Novices	Compassion	Neutral	Responsible	37	3	104	Approach	correct	489.7	in
12	Novices	Compassion	Neutral	Responsible	37	4	105	Avoid	correct	386.6	out
12	Novices	Compassion	Neutral	Responsible	45	1	105	Avoid	correct	453.6	out
12	Novices	Compassion	Neutral	Responsible	45	2	105	Avoid	correct	481.3	out
12	Novices	Compassion	Neutral	Responsible	45	3	104	Approach	correct	282.4	in
12	Novices	Compassion	Neutral	Responsible	45	4	104	Approach	correct	418	in
12	Novices	Compassion	Neutral	Responsible	46	1	104	Approach	correct	438.3	in
12	Novices	Compassion	Neutral	Responsible	46	2	105	Avoid	correct	550.5	out
12	Novices	Compassion	Neutral	Responsible	46	3	105	Avoid	correct	572.8	out
12	Novices	Compassion	Neutral	Responsible	46	4	104	Approach	correct	350.3	in
12	Novices	Compassion	Neutral	Responsible	52	1	104	Approach	correct	693.2	in
12	Novices	Compassion	Neutral	Responsible	52	2	105	Avoid	correct	445.4	out
12	Novices	Compassion	Neutral	Responsible	52	3	105	Avoid	correct	564.7	out
12	Novices	Compassion	Neutral	Responsible	52	4	104	Approach	correct	307	in
12	Novices	Empathy	Emotional	Not-responsible	1	1	103	Avoid	correct	600.1	out
12	Novices	Empathy	Emotional	Not-responsible	1	2	102	Approach	correct	400.1	in
12	Novices	Empathy	Emotional	Not-responsible	1	3	103	Avoid	correct	482.4	out
12	Novices	Empathy	Emotional	Not-responsible	1	4	102	Approach	correct	600	in
12	Novices	Empathy	Emotional	Not-responsible	11	1	102	Approach	correct	601.6	in
12	Novices	Empathy	Emotional	Not-responsible	11	2	103	Avoid	correct	564.4	out
12	Novices	Empathy	Emotional	Not-responsible	11	3	102	Approach	correct	505.5	in
12	Novices	Empathy	Emotional	Not-responsible	11	4	103	Avoid	correct	400.7	out
12	Novices	Empathy	Emotional	Not-responsible	15	1	103	Avoid	correct	583.9	out
12	Novices	Empathy	Emotional	Not-responsible	15	2	102	Approach	correct	526.7	in
12	Novices	Empathy	Emotional	Not-responsible	15	3	103	Avoid	correct	950.1	out
12	Novices	Empathy	Emotional	Not-responsible	15	4	102	Approach	correct	364.7	in
12	Novices	Empathy	Emotional	Not-responsible	29	1	103	Avoid	correct	639.4	out
12	Novices	Empathy	Emotional	Not-responsible	29	2	103	Avoid	correct	536.4	out
12	Novices	Empathy	Emotional	Not-responsible	29	3	102	Approach	correct	400	in
12	Novices	Empathy	Emotional	Not-responsible	29	4	102	Approach	correct	624.4	in
12	Novices	Empathy	Emotional	Not-responsible	3	1	102	Approach	correct	438.1	in
12	Novices	Empathy	Emotional	Not-responsible	3	2	103	Avoid	correct	444.5	out
12	Novices	Empathy	Emotional	Not-responsible	3	3	103	Avoid	correct	842.5	out
12	Novices	Empathy	Emotional	Not-responsible	3	4	102	Approach	correct	412.4	in
12	Novices	Empathy	Emotional	Responsible	22	1	101	NA	NA	NA	NA
12	Novices	Empathy	Emotional	Responsible	22	2	101	NA	NA	NA	NA
12	Novices	Empathy	Emotional	Responsible	22	3	100	Approach	correct	909.5	in
12	Novices	Empathy	Emotional	Responsible	22	4	100	Approach	incorrect	385.9	out
12	Novices	Empathy	Emotional	Responsible	28	1	100	NA	NA	NA	NA
12	Novices	Empathy	Emotional	Responsible	28	2	100	NA	NA	NA	NA
12	Novices	Empathy	Emotional	Responsible	28	3	101	Avoid	correct	576.4	out
12	Novices	Empathy	Emotional	Responsible	28	4	101	Avoid	correct	499.8	out
12	Novices	Empathy	Emotional	Responsible	33	1	101	Avoid	correct	1214.3	out
12	Novices	Empathy	Emotional	Responsible	33	2	101	Avoid	correct	350	out
12	Novices	Empathy	Emotional	Responsible	33	3	100	Approach	correct	539.3	in
12	Novices	Empathy	Emotional	Responsible	33	4	100	Approach	correct	435.4	in
12	Novices	Empathy	Emotional	Responsible	34	1	100	Approach	correct	845.7	in
12	Novices	Empathy	Emotional	Responsible	34	2	101	Avoid	correct	444.4	out
12	Novices	Empathy	Emotional	Responsible	34	3	100	Approach	correct	578.5	in
12	Novices	Empathy	Emotional	Responsible	34	4	101	Avoid	correct	709.5	out
12	Novices	Empathy	Emotional	Responsible	35	1	100	Approach	correct	435.4	in
12	Novices	Empathy	Emotional	Responsible	35	2	100	Approach	correct	448.7	in
12	Novices	Empathy	Emotional	Responsible	35	3	101	Avoid	correct	375.7	out
12	Novices	Empathy	Emotional	Responsible	35	4	101	Avoid	correct	507.3	out
12	Novices	Empathy	Neutral	Not-responsible	39	1	107	Avoid	correct	723	out
12	Novices	Empathy	Neutral	Not-responsible	39	2	106	Approach	correct	297	in
12	Novices	Empathy	Neutral	Not-responsible	39	3	106	Approach	incorrect	326.3	out
12	Novices	Empathy	Neutral	Not-responsible	39	4	107	Avoid	correct	863.3	out
12	Novices	Empathy	Neutral	Not-responsible	57	1	106	Approach	correct	282.4	in
12	Novices	Empathy	Neutral	Not-responsible	57	2	106	Approach	incorrect	328.3	out
12	Novices	Empathy	Neutral	Not-responsible	57	3	107	Avoid	correct	508.2	out
12	Novices	Empathy	Neutral	Not-responsible	57	4	107	Avoid	correct	789.2	out
12	Novices	Empathy	Neutral	Not-responsible	61	1	107	Avoid	correct	449.5	out
12	Novices	Empathy	Neutral	Not-responsible	61	2	106	Approach	correct	342.1	in
12	Novices	Empathy	Neutral	Not-responsible	61	3	107	Avoid	correct	389.7	out
12	Novices	Empathy	Neutral	Not-responsible	61	4	106	Approach	correct	294.9	in
12	Novices	Empathy	Neutral	Not-responsible	67	1	107	Avoid	correct	485.6	out
12	Novices	Empathy	Neutral	Not-responsible	67	2	107	Avoid	correct	431.9	out
12	Novices	Empathy	Neutral	Not-responsible	67	3	106	Approach	correct	564.8	in
12	Novices	Empathy	Neutral	Not-responsible	67	4	106	Approach	correct	364.8	in
12	Novices	Empathy	Neutral	Not-responsible	70	1	106	Approach	correct	574.2	in
12	Novices	Empathy	Neutral	Not-responsible	70	2	107	Avoid	correct	482.4	out
12	Novices	Empathy	Neutral	Not-responsible	70	3	107	Avoid	correct	648.1	out
12	Novices	Empathy	Neutral	Not-responsible	70	4	106	Approach	correct	303.2	in
12	Novices	Empathy	Neutral	Responsible	43	1	105	NA	NA	NA	NA
12	Novices	Empathy	Neutral	Responsible	43	2	105	Avoid	correct	556.5	out
12	Novices	Empathy	Neutral	Responsible	43	3	105	Avoid	correct	542.3	out
12	Novices	Empathy	Neutral	Responsible	43	4	105	Avoid	correct	482.4	out
12	Novices	Empathy	Neutral	Responsible	47	1	105	Avoid	correct	569.8	out
12	Novices	Empathy	Neutral	Responsible	47	2	105	Avoid	correct	753	out
12	Novices	Empathy	Neutral	Responsible	47	3	105	Avoid	correct	576.7	out
12	Novices	Empathy	Neutral	Responsible	47	4	104	Approach	correct	451.2	in
12	Novices	Empathy	Neutral	Responsible	49	1	104	Approach	correct	706.5	in
12	Novices	Empathy	Neutral	Responsible	49	2	104	Approach	correct	425.1	in
12	Novices	Empathy	Neutral	Responsible	49	3	104	Approach	correct	600.9	in
12	Novices	Empathy	Neutral	Responsible	49	4	105	Avoid	correct	342.5	out
12	Novices	Empathy	Neutral	Responsible	50	1	105	Avoid	correct	565.8	out
12	Novices	Empathy	Neutral	Responsible	50	2	104	Approach	correct	564.7	in
12	Novices	Empathy	Neutral	Responsible	50	3	104	Approach	correct	542	in
12	Novices	Empathy	Neutral	Responsible	50	4	105	Avoid	correct	439	out
12	Novices	Empathy	Neutral	Responsible	51	1	104	Approach	correct	625.2	in
12	Novices	Empathy	Neutral	Responsible	51	2	104	Approach	correct	402.8	in
12	Novices	Empathy	Neutral	Responsible	51	3	104	Approach	correct	432.1	in
12	Novices	Empathy	Neutral	Responsible	51	4	104	Approach	correct	402.6	in
16	Novices	Compassion	Emotional	Not-responsible	20	1	103	Avoid	correct	716.7	out
16	Novices	Compassion	Emotional	Not-responsible	20	2	102	Approach	correct	427.1	in
16	Novices	Compassion	Emotional	Not-responsible	20	3	103	Avoid	correct	890.4	out
16	Novices	Compassion	Emotional	Not-responsible	20	4	102	Approach	correct	566.7	in
16	Novices	Compassion	Emotional	Not-responsible	22	1	102	Approach	correct	483.3	in
16	Novices	Compassion	Emotional	Not-responsible	22	2	102	Approach	correct	433.7	in
16	Novices	Compassion	Emotional	Not-responsible	22	3	103	Avoid	correct	899.7	out
16	Novices	Compassion	Emotional	Not-responsible	22	4	103	Avoid	correct	633.7	out
16	Novices	Compassion	Emotional	Not-responsible	24	1	103	Avoid	correct	658.9	out
16	Novices	Compassion	Emotional	Not-responsible	24	2	102	Approach	correct	383	in
16	Novices	Compassion	Emotional	Not-responsible	24	3	103	Avoid	correct	921.6	out
16	Novices	Compassion	Emotional	Not-responsible	24	4	102	Approach	correct	385.7	in
16	Novices	Compassion	Emotional	Not-responsible	28	1	102	Approach	correct	616.7	in
16	Novices	Compassion	Emotional	Not-responsible	28	2	103	Avoid	correct	438.8	out
16	Novices	Compassion	Emotional	Not-responsible	28	3	103	Avoid	correct	0	out
16	Novices	Compassion	Emotional	Not-responsible	28	4	102	Approach	correct	339.3	in
16	Novices	Compassion	Emotional	Not-responsible	34	1	102	Approach	correct	483.4	in
16	Novices	Compassion	Emotional	Not-responsible	34	2	103	Avoid	correct	579.1	out
16	Novices	Compassion	Emotional	Not-responsible	34	3	103	Avoid	correct	800.1	out
16	Novices	Compassion	Emotional	Not-responsible	34	4	102	Approach	correct	582.5	in
16	Novices	Compassion	Emotional	Responsible	10	1	101	Avoid	correct	413.3	out
16	Novices	Compassion	Emotional	Responsible	10	2	100	Approach	correct	483.4	in
16	Novices	Compassion	Emotional	Responsible	10	3	101	Avoid	incorrect	638.6	in
16	Novices	Compassion	Emotional	Responsible	10	4	100	Approach	correct	773.4	in
16	Novices	Compassion	Emotional	Responsible	15	1	101	Avoid	correct	883.3	out
16	Novices	Compassion	Emotional	Responsible	15	2	101	Avoid	correct	800	out
16	Novices	Compassion	Emotional	Responsible	15	3	100	Approach	correct	716.7	in
16	Novices	Compassion	Emotional	Responsible	15	4	100	Approach	correct	719.8	in
16	Novices	Compassion	Emotional	Responsible	17	1	100	Approach	correct	667.9	in
16	Novices	Compassion	Emotional	Responsible	17	2	101	Avoid	correct	483.4	out
16	Novices	Compassion	Emotional	Responsible	17	3	101	Avoid	correct	916.7	out
16	Novices	Compassion	Emotional	Responsible	17	4	100	Approach	correct	661.9	in
16	Novices	Compassion	Emotional	Responsible	18	1	100	Approach	correct	550	in
16	Novices	Compassion	Emotional	Responsible	18	2	100	Approach	correct	654.3	in
16	Novices	Compassion	Emotional	Responsible	18	3	101	Avoid	correct	490.3	out
16	Novices	Compassion	Emotional	Responsible	18	4	101	Avoid	incorrect	332.3	in
16	Novices	Compassion	Emotional	Responsible	3	1	100	Approach	correct	716.7	in
16	Novices	Compassion	Emotional	Responsible	3	2	100	Approach	correct	655.9	in
16	Novices	Compassion	Emotional	Responsible	3	3	101	Avoid	correct	600	out
16	Novices	Compassion	Emotional	Responsible	3	4	101	Avoid	correct	703.8	out
16	Novices	Compassion	Neutral	Not-responsible	37	1	106	Approach	correct	757.6	in
16	Novices	Compassion	Neutral	Not-responsible	37	2	107	Avoid	correct	468.8	out
16	Novices	Compassion	Neutral	Not-responsible	37	3	106	Approach	correct	716.7	in
16	Novices	Compassion	Neutral	Not-responsible	37	4	106	Approach	correct	493.5	in
16	Novices	Compassion	Neutral	Not-responsible	39	1	106	Approach	correct	483.4	in
16	Novices	Compassion	Neutral	Not-responsible	39	2	106	Approach	correct	691.4	in
16	Novices	Compassion	Neutral	Not-responsible	39	3	106	Approach	correct	369.5	in
16	Novices	Compassion	Neutral	Not-responsible	39	4	107	Avoid	correct	566.7	out
16	Novices	Compassion	Neutral	Not-responsible	49	1	107	Avoid	correct	661.4	out
16	Novices	Compassion	Neutral	Not-responsible	49	2	107	Avoid	correct	1021.4	out
16	Novices	Compassion	Neutral	Not-responsible	49	3	107	Avoid	correct	764	out
16	Novices	Compassion	Neutral	Not-responsible	49	4	107	Avoid	correct	766.7	out
16	Novices	Compassion	Neutral	Not-responsible	50	1	106	Approach	correct	611.6	in
16	Novices	Compassion	Neutral	Not-responsible	50	2	106	Approach	correct	580.3	in
16	Novices	Compassion	Neutral	Not-responsible	50	3	106	Approach	correct	435	in
16	Novices	Compassion	Neutral	Not-responsible	50	4	106	Approach	correct	518.9	in
16	Novices	Compassion	Neutral	Not-responsible	51	1	107	Avoid	correct	786.1	out
16	Novices	Compassion	Neutral	Not-responsible	51	2	107	Avoid	correct	586.2	out
16	Novices	Compassion	Neutral	Not-responsible	51	3	107	Avoid	correct	400	out
16	Novices	Compassion	Neutral	Not-responsible	51	4	106	Approach	correct	523.4	in
16	Novices	Compassion	Neutral	Responsible	54	1	105	Avoid	incorrect	496.9	in
16	Novices	Compassion	Neutral	Responsible	54	2	105	Avoid	incorrect	1302.2	in
16	Novices	Compassion	Neutral	Responsible	54	3	105	Avoid	correct	940.2	out
16	Novices	Compassion	Neutral	Responsible	54	4	105	Avoid	correct	483.4	out
16	Novices	Compassion	Neutral	Responsible	55	1	105	Avoid	correct	842	out
16	Novices	Compassion	Neutral	Responsible	55	2	105	Avoid	correct	530.6	out
16	Novices	Compassion	Neutral	Responsible	55	3	105	Avoid	correct	483.4	out
16	Novices	Compassion	Neutral	Responsible	55	4	104	Approach	correct	752	in
16	Novices	Compassion	Neutral	Responsible	57	1	105	Avoid	correct	634.4	out
16	Novices	Compassion	Neutral	Responsible	57	2	104	Approach	correct	567	in
16	Novices	Compassion	Neutral	Responsible	57	3	104	Approach	correct	440.4	in
16	Novices	Compassion	Neutral	Responsible	57	4	104	Approach	correct	566.6	in
16	Novices	Compassion	Neutral	Responsible	61	1	105	Avoid	correct	1000	out
16	Novices	Compassion	Neutral	Responsible	61	2	104	Approach	correct	438.4	in
16	Novices	Compassion	Neutral	Responsible	61	3	104	Approach	correct	543.6	in
16	Novices	Compassion	Neutral	Responsible	61	4	104	Approach	correct	468.4	in
16	Novices	Compassion	Neutral	Responsible	63	1	105	Avoid	correct	816	out
16	Novices	Compassion	Neutral	Responsible	63	2	105	Avoid	correct	726.6	out
16	Novices	Compassion	Neutral	Responsible	63	3	105	Avoid	correct	768.5	out
16	Novices	Compassion	Neutral	Responsible	63	4	105	Avoid	correct	600	out
16	Novices	Empathy	Emotional	Not-responsible	29	1	103	Avoid	correct	483.4	out
16	Novices	Empathy	Emotional	Not-responsible	29	2	102	Approach	correct	625.5	in
16	Novices	Empathy	Emotional	Not-responsible	29	3	103	Avoid	correct	689.6	out
16	Novices	Empathy	Emotional	Not-responsible	29	4	102	Approach	correct	716.6	in
16	Novices	Empathy	Emotional	Not-responsible	30	1	102	Approach	correct	548	in
16	Novices	Empathy	Emotional	Not-responsible	30	2	103	Avoid	correct	603.3	out
16	Novices	Empathy	Emotional	Not-responsible	30	3	102	Approach	correct	415.4	in
16	Novices	Empathy	Emotional	Not-responsible	30	4	103	Avoid	NA	NA	NA
16	Novices	Empathy	Emotional	Not-responsible	33	1	103	Avoid	incorrect	418.3	in
16	Novices	Empathy	Emotional	Not-responsible	33	2	103	Avoid	correct	451.5	out
16	Novices	Empathy	Emotional	Not-responsible	33	3	102	Approach	correct	600	in
16	Novices	Empathy	Emotional	Not-responsible	33	4	102	Approach	correct	501.5	in
16	Novices	Empathy	Emotional	Not-responsible	35	1	102	Approach	correct	516.7	in
16	Novices	Empathy	Emotional	Not-responsible	35	2	103	Avoid	correct	600	out
16	Novices	Empathy	Emotional	Not-responsible	35	3	102	Approach	correct	424.3	in
16	Novices	Empathy	Emotional	Not-responsible	35	4	103	Avoid	correct	718.9	out
16	Novices	Empathy	Emotional	Not-responsible	36	1	103	Avoid	incorrect	625.7	in
16	Novices	Empathy	Emotional	Not-responsible	36	2	102	Approach	correct	624.3	in
16	Novices	Empathy	Emotional	Not-responsible	36	3	102	Approach	correct	916.8	in
16	Novices	Empathy	Emotional	Not-responsible	36	4	103	Avoid	correct	800	out
16	Novices	Empathy	Emotional	Responsible	1	1	100	Approach	correct	400	in
16	Novices	Empathy	Emotional	Responsible	1	2	100	Approach	incorrect	418.4	out
16	Novices	Empathy	Emotional	Responsible	1	3	101	Avoid	correct	623	out
16	Novices	Empathy	Emotional	Responsible	1	4	101	Avoid	correct	659.1	out
16	Novices	Empathy	Emotional	Responsible	11	1	101	Avoid	correct	400	out
16	Novices	Empathy	Emotional	Responsible	11	2	100	Approach	correct	443.2	in
16	Novices	Empathy	Emotional	Responsible	11	3	100	Approach	incorrect	523.1	out
16	Novices	Empathy	Emotional	Responsible	11	4	101	Avoid	correct	569.8	out
16	Novices	Empathy	Emotional	Responsible	5	1	101	Avoid	correct	584.6	out
16	Novices	Empathy	Emotional	Responsible	5	2	100	Approach	correct	483.4	in
16	Novices	Empathy	Emotional	Responsible	5	3	100	Approach	correct	445.9	in
16	Novices	Empathy	Emotional	Responsible	5	4	101	Avoid	incorrect	417.3	in
16	Novices	Empathy	Emotional	Responsible	6	1	101	Avoid	correct	1237.5	out
16	Novices	Empathy	Emotional	Responsible	6	2	100	Approach	correct	884.8	in
16	Novices	Empathy	Emotional	Responsible	6	3	100	Approach	correct	407.5	in
16	Novices	Empathy	Emotional	Responsible	6	4	101	Avoid	correct	744.1	out
16	Novices	Empathy	Emotional	Responsible	9	1	100	Approach	correct	379	in
16	Novices	Empathy	Emotional	Responsible	9	2	101	Avoid	correct	691.7	out
16	Novices	Empathy	Emotional	Responsible	9	3	101	Avoid	correct	539.6	out
16	Novices	Empathy	Emotional	Responsible	9	4	100	Approach	correct	616.3	in
16	Novices	Empathy	Neutral	Not-responsible	43	1	107	Avoid	correct	708.3	out
16	Novices	Empathy	Neutral	Not-responsible	43	2	107	Avoid	incorrect	567	in
16	Novices	Empathy	Neutral	Not-responsible	43	3	107	Avoid	correct	778.3	out
16	Novices	Empathy	Neutral	Not-responsible	43	4	107	Avoid	correct	633.3	out
16	Novices	Empathy	Neutral	Not-responsible	45	1	106	Approach	correct	533.9	in
16	Novices	Empathy	Neutral	Not-responsible	45	2	106	Approach	correct	416.7	in
16	Novices	Empathy	Neutral	Not-responsible	45	3	106	Approach	correct	298.6	in
16	Novices	Empathy	Neutral	Not-responsible	45	4	107	Avoid	correct	366.7	out
16	Novices	Empathy	Neutral	Not-responsible	46	1	107	Avoid	correct	800	out
16	Novices	Empathy	Neutral	Not-responsible	46	2	107	Avoid	correct	483.4	out
16	Novices	Empathy	Neutral	Not-responsible	46	3	106	Approach	correct	721.4	in
16	Novices	Empathy	Neutral	Not-responsible	46	4	106	Approach	correct	1058.1	in
16	Novices	Empathy	Neutral	Not-responsible	47	1	107	Avoid	correct	716.7	out
16	Novices	Empathy	Neutral	Not-responsible	47	2	106	Approach	correct	810.5	in
16	Novices	Empathy	Neutral	Not-responsible	47	3	106	Approach	correct	788.4	in
16	Novices	Empathy	Neutral	Not-responsible	47	4	106	Approach	correct	645.2	in
16	Novices	Empathy	Neutral	Not-responsible	52	1	107	Avoid	correct	924.8	out
16	Novices	Empathy	Neutral	Not-responsible	52	2	107	Avoid	correct	883.3	out
16	Novices	Empathy	Neutral	Not-responsible	52	3	107	Avoid	correct	816.2	out
16	Novices	Empathy	Neutral	Not-responsible	52	4	107	Avoid	correct	600.1	out
16	Novices	Empathy	Neutral	Responsible	53	1	105	Avoid	correct	453.8	out
16	Novices	Empathy	Neutral	Responsible	53	2	105	Avoid	correct	529.7	out
16	Novices	Empathy	Neutral	Responsible	53	3	105	Avoid	correct	766.6	out
16	Novices	Empathy	Neutral	Responsible	53	4	104	Approach	correct	520.4	in
16	Novices	Empathy	Neutral	Responsible	62	1	104	Approach	correct	534.6	in
16	Novices	Empathy	Neutral	Responsible	62	2	104	Approach	correct	485.8	in
